,trans_date_trans_time,category,amt,city,state,lat,long,city_pop,dob,merch_lat,merch_long,gender
640970,2020-11-11 01:51:35,shopping_net,1.04,Mansfield,OH,40.7559,-82.5123,92985,1968-05-29,41.70524,-82.51074200000001,F
153704,2019-12-12 15:30:24,personal_care,29.85,Cascade Locks,OR,45.67100000000001,-121.8686,1288,1936-05-01,45.49085,-121.467349,
206198,2020-04-13 05:12:43,grocery_pos,203.33,Littleton,CO,39.5994,-105.0044,320420,1975-07-31,38.641162,-105.605595,
297049,2020-10-22 21:41:20,health_fitness,21.99,Centerview,MO,38.7897,-93.8702,2368,1989-07-17,38.638905,-94.654899,F
392045,2020-07-13 13:34:53,entertainment,39.77,Winger,MN,47.5375,-95.9941,516,1966-06-07,46.808863,-96.159763,F
400532,2020-07-17 08:34:41,grocery_net,24.67,De Witt,AR,34.2853,-91.3336,5161,1993-04-08,35.172694,-91.873877,F
784090,2020-12-29 05:08:01,gas_transport,54.07,Hannawa Falls,NY,44.6087,-74.9732,69,1991-06-05,44.215609,-74.74430799999999,F
286605,2020-09-27 23:49:16,health_fitness,127.3,Issaquah,WA,47.4974,-122.0107,50489,1984-02-29,47.068631,-121.03458899999998,F
97733,2019-08-17 09:25:05,shopping_pos,5.73,Llano,NM,36.1486,-105.6648,247,1961-10-24,36.329032,-105.237513,
615971,2020-10-29 02:43:41,misc_net,8.94,Utica,KS,38.6411,-100.138,269,1962-11-11,38.355411,-99.563314,M
556990,2020-09-27 22:08:45,kids_pets,108.89,Detroit,MI,42.426,-83.15,673342,1967-06-19,42.627115,-82.187669,M
499984,2020-08-29 16:48:03,home,4.2,Esbon,KS,39.7562,-98.4462,242,1987-07-18,40.16185,-97.978356,F
649277,2020-11-16 07:25:31,misc_net,9.87,Cherokee Village,AR,36.3011,-91.5281,4726,1977-06-07,35.342284,-90.850634,F
566953,2020-10-03 10:10:49,misc_net,2.27,Rhame,ND,46.1664,-103.7079,475,1955-11-10,47.158526,-104.631912,F
575021,2020-10-06 21:05:18,food_dining,65.18,Avera,GA,33.141,-82.515,741,1986-04-28,32.263113,-83.036671,M
81163,2019-07-15 16:49:34,food_dining,44.45,Loving,NM,32.274,-104.0914,1925,1952-05-26,32.556891,-104.386449,
63826,2019-06-12 05:21:55,grocery_net,36.09,Moab,UT,38.5677,-109.5271,9772,1989-11-24,39.396269,-108.75855,
678361,2020-11-30 19:22:43,food_dining,60.42,Harper,TX,30.2816,-99.241,2395,1993-11-17,30.516666,-99.320302,M
102882,2019-08-26 13:39:31,travel,6.24,Laguna Hills,CA,33.615,-117.7114,45303,1969-12-22,34.045817,-117.812695,
124117,2019-10-14 14:51:12,home,1.73,Hatch,UT,37.7175,-112.4777,258,1961-11-24,37.46397,-113.299282,
435238,2020-08-01 14:54:27,health_fitness,65.73,Hurricane,WV,38.4257,-81.9943,21902,1980-09-18,37.882843,-82.375162,F
718551,2020-12-11 21:45:49,shopping_pos,35.49,Wetmore,MI,46.3535,-86.6345,765,1972-06-12,46.462883000000005,-86.813067,F
29249,2019-03-25 13:02:38,food_dining,58.52,Meadville,MO,39.7795,-93.3014,964,1974-12-23,39.94251,-93.674538,
155582,2019-12-14 21:36:13,kids_pets,1.35,Meredith,CO,39.3199,-106.6596,61,1939-11-04,38.528648,-106.658159,
341059,2020-06-21 22:32:22,misc_net,780.52,Benton,WI,42.5545,-90.3508,1306,1958-09-10,42.461127000000005,-91.147148,M
669998,2020-11-27 15:11:24,misc_pos,33.99,Saint Petersburg,FL,27.7898,-82.7243,341043,1989-02-28,27.682933,-82.16926099999999,M
193014,2020-03-12 07:43:43,grocery_pos,93.38,Saint Louis,MO,38.6171,-90.4504,927396,1960-03-12,38.045169,-90.425284,
319700,2020-12-07 22:11:54,shopping_net,829.45,Sacramento,CA,38.5662,-121.3286,757530,1979-04-30,38.484867,-120.582823,M
554970,2020-09-27 00:17:30,grocery_pos,77.67,Ruckersville,VA,38.2586,-78.4074,9815,1975-07-07,38.141968,-78.395926,M
484595,2020-08-22 23:40:22,health_fitness,75.55,Hampton,FL,29.8575,-82.1483,2060,1983-11-10,29.369573,-81.719607,M
743041,2020-12-18 12:09:05,kids_pets,17.84,Eldridge,AL,33.9315,-87.6194,1186,1986-11-12,34.339458,-88.392995,F
576232,2020-10-07 17:58:59,personal_care,111.65,Goodrich,MI,42.9147,-83.4845,6951,1985-06-18,43.45825,-84.096181,F
669509,2020-11-27 07:15:14,grocery_pos,29.37,Clarks Mills,PA,41.3851,-80.1752,606,1997-09-22,42.301497,-79.748655,F
350997,2020-06-25 23:28:08,personal_care,22.46,Southfield,MI,42.4969,-83.2911,75830,1974-12-28,41.608532,-83.660706,M
175285,2020-01-18 15:48:32,travel,6.67,Fullerton,NE,41.36600000000001,-98.0054,1749,1973-05-07,40.672022,-97.389986,
587830,2020-10-13 19:16:17,health_fitness,11.27,Falls City,TX,28.9814,-98.0156,2435,1967-04-09,28.713853000000004,-97.207445,F
616952,2020-10-29 20:56:34,shopping_net,80.84,Orangeburg,NY,41.0442,-73.9609,5950,1971-07-02,41.637856,-73.545541,F
342876,2020-06-22 13:47:41,shopping_net,5.2,Avoca,IA,41.4768,-95.3509,2036,1971-08-20,41.846987,-95.003379,F
452927,2020-08-09 05:05:10,gas_transport,65.5,Goodrich,MI,42.9147,-83.4845,6951,1985-06-18,43.553281,-82.998343,F
42285,2019-04-26 11:44:40,gas_transport,57.11,Fort Washakie,WY,43.0048,-108.8964,1645,1986-02-17,43.743768,-109.775108,
776149,2020-12-27 15:25:45,travel,191.89,Mansfield,OH,40.7559,-82.5123,92985,1968-05-29,41.156094,-82.931954,F
567531,2020-10-03 18:16:48,home,3.41,Rock Tavern,NY,41.4575,-74.1659,2258,1937-03-17,41.376421,-73.226876,M
31842,2019-03-31 22:33:36,health_fitness,17.65,Tomales,CA,38.2427,-122.9145,337,1954-07-05,38.253407,-123.551479,
493561,2020-08-25 22:57:14,personal_care,31.75,Hinckley,OH,41.2419,-81.7453,7646,1988-09-15,41.275593,-81.36211899999999,F
158403,2019-12-17 19:06:14,shopping_pos,1.57,Red River,NM,36.6659,-105.4694,606,1988-09-06,35.927965,-104.875714,
52707,2019-05-20 21:10:56,entertainment,17.13,Powell Butte,OR,44.2415,-121.0113,2016,1953-12-25,44.872326,-120.243369,
341135,2020-06-21 23:04:22,health_fitness,7.06,Elberta,MI,44.5995,-86.2141,372,1995-07-12,43.964569,-85.347536,F
488705,2020-08-24 12:09:30,home,1.11,Tickfaw,LA,30.5668,-90.482,8512,1951-09-03,30.30666,-89.724698,M
554358,2020-09-26 16:26:39,home,74.84,Kirby,OH,40.813,-83.4196,118,1957-11-12,41.626629,-82.44802299999999,F
82131,2019-07-17 23:45:55,kids_pets,28.25,Fields Landing,CA,40.7268,-124.2174,276,1929-05-06,41.491597,-124.004627,
429039,2020-07-28 22:45:35,health_fitness,3.92,Varnell,GA,34.9298,-84.9885,74,1944-05-14,33.951875,-84.42493499999999,M
195841,2020-03-18 12:40:56,food_dining,2.45,Rocky Mount,MO,38.2911,-92.7059,1847,1988-10-26,38.709671,-92.818298,
178298,2020-01-27 12:23:35,health_fitness,6.85,Llano,NM,36.1486,-105.6648,247,1961-10-24,35.504667,-104.87211299999998,
289055,2020-10-03 21:54:18,shopping_net,5.39,Wendel,CA,40.3406,-120.2824,104,1989-08-16,39.562116,-119.589013,F
132666,2019-11-04 01:05:49,entertainment,115.27,San Diego,CA,33.0067,-117.069,1241364,1959-08-05,33.542014,-116.723924,
552360,2020-09-25 09:24:45,gas_transport,55.04,Pearlington,MS,30.2508,-89.6011,1414,1958-02-17,30.403761,-90.206585,M
646562,2020-11-15 01:14:34,grocery_pos,59.77,Key West,FL,24.6557,-81.3824,32891,1987-02-13,24.121844,-81.200755,M
643134,2020-11-12 18:37:36,health_fitness,90.99,Lahoma,OK,36.385,-98.0727,1078,1952-07-06,36.577045,-98.633123,F
335192,2020-12-27 00:44:09,gas_transport,60.48,Colorado Springs,CO,38.8881,-104.6556,525713,1992-05-09,39.663504,-104.877439,F
309043,2020-11-20 23:39:43,food_dining,1.97,Paauilo,HI,20.0271,-155.3697,1490,1991-04-13,20.954921,-155.211476,F
194400,2020-03-15 21:55:12,home,28.65,Kansas City,MO,38.9621,-94.5959,545147,1987-11-18,38.201945,-94.915646,
674052,2020-11-29 22:03:18,shopping_pos,7.96,Milford,OH,39.1657,-84.23299999999999,31394,1996-11-12,38.931118,-83.699064,F
575236,2020-10-06 22:53:20,entertainment,30.25,Falconer,NY,42.1239,-79.1895,3833,1970-10-09,42.135402,-78.548324,M
332509,2020-12-22 20:32:20,shopping_pos,3.6,Fort Washakie,WY,43.0048,-108.8964,1645,1986-02-17,42.978849,-108.374694,F
457136,2020-08-10 16:09:24,home,61.79,Philadelphia,PA,40.0369,-75.0664,1526206,1985-01-01,39.094808,-74.441867,F
161212,2019-12-21 18:28:50,food_dining,12.35,Glendale,CA,34.1556,-118.2322,172817,1982-07-30,34.883521,-118.755761,
230199,2020-06-07 00:14:55,grocery_pos,150.54,Mesa,ID,44.6255,-116.4493,129,1965-12-15,45.022648,-116.50388999999998,
196815,2020-03-21 13:02:59,food_dining,2.62,North Loup,NE,41.4972,-98.7858,509,1980-09-15,41.074242,-97.864394,
696008,2020-12-06 01:07:55,misc_net,2.94,Jay,FL,30.8985,-87.1332,5719,1994-11-05,30.149065000000004,-86.501294,F
601689,2020-10-21 03:37:09,shopping_net,100.5,Clune,PA,40.5503,-79.3237,168,1978-10-04,39.935947,-79.372484,M
367178,2020-07-02 21:02:29,misc_pos,1.05,Bagley,WI,42.9207,-91.0685,878,1974-11-20,43.71443,-90.779282,F
510062,2020-09-02 04:49:42,gas_transport,77.6,East Troy,WI,42.8035,-88.4092,9679,1991-04-11,43.366656,-88.097741,M
462732,2020-08-12 19:40:21,home,38.33,Denham Springs,LA,30.459,-90.9027,71335,1994-05-31,30.508894,-90.322554,M
668854,2020-11-26 19:18:42,health_fitness,15.04,Sheffield,MA,42.1001,-73.3611,2121,1973-10-14,41.853359000000005,-72.47420799999999,F
602245,2020-10-21 15:47:37,home,174.72,Esbon,KS,39.7562,-98.4462,242,1987-07-18,40.214626,-97.964616,F
637414,2020-11-09 18:12:40,misc_net,169.73,Milford,OH,39.1657,-84.23299999999999,31394,1996-11-12,39.973372,-83.83479,F
650051,2020-11-16 15:07:23,shopping_pos,242.7,Loxahatchee,FL,26.7383,-80.27600000000001,26551,1977-01-04,26.805836,-79.93834,F
116821,2019-09-27 12:01:39,misc_pos,192.78,Espanola,NM,35.9866,-106.0654,18408,1972-07-18,35.503142,-106.030002,
271696,2020-08-24 23:47:45,misc_pos,8.47,Orient,WA,48.8878,-118.2105,149,1978-06-21,49.2871,-117.873915,F
777226,2020-12-27 20:26:38,personal_care,2.45,Camden,NY,43.3392,-75.7543,6460,1959-09-27,42.948615,-74.96166600000001,F
93567,2019-08-09 06:37:32,misc_net,56.69,Sun City,CA,33.7467,-117.1721,54287,1972-09-22,32.901438,-117.204033,
241956,2020-06-29 11:12:36,gas_transport,74.73,Westfir,OR,43.7575,-122.481,597,1961-05-19,43.851699,-121.66903899999998,F
677671,2020-11-30 16:56:03,home,80.54,Leetsdale,PA,40.5662,-80.2099,1140,1986-06-20,41.001163,-80.714652,M
622258,2020-11-01 21:52:23,health_fitness,71.62,Nazareth,TX,34.5444,-102.1069,686,1980-07-30,34.383639,-102.615857,M
63174,2019-06-10 16:19:06,kids_pets,5.87,Wheaton,MO,36.7651,-94.0492,760,1985-08-31,36.365418,-93.459938,
549775,2020-09-23 12:03:24,misc_pos,7.64,New Franken,WI,44.5592,-87.8235,4306,1989-10-19,45.214617,-88.55508499999999,M
5861,2019-01-20 01:07:01,misc_net,3.57,Cascade Locks,OR,45.67100000000001,-121.8686,1288,1936-05-01,45.439042,-122.025229,
433752,2020-07-31 18:39:50,kids_pets,36.55,Clayton,OK,34.5906,-95.38,1760,1972-01-20,34.199674,-96.212534,F
343981,2020-06-22 19:53:13,food_dining,67.49,Mooresville,NC,35.584,-80.8685,69793,1953-12-08,34.978608,-81.53331899999999,M
577460,2020-10-08 17:34:56,home,73.75,Detroit,MI,42.3749,-83.1087,673342,1946-11-01,41.616563,-82.40898299999999,M
709377,2020-12-08 19:23:24,food_dining,2.64,Stanchfield,MN,45.6675,-93.2433,2607,1995-12-04,44.719875,-92.64893,F
385682,2020-07-10 22:42:42,food_dining,23.6,Apison,TN,35.0149,-85.0164,3730,1991-01-28,34.187594,-85.91416,M
126013,2019-10-19 19:28:53,shopping_pos,8.88,Thompson,UT,38.9999,-109.615,46,1987-04-23,38.477522,-109.981585,
269194,2020-08-20 02:59:28,grocery_pos,100.65,Williamsburg,MO,38.8874,-91.7689,710,1970-09-27,39.275262,-92.489549,M
721062,2020-12-12 18:21:27,kids_pets,214.27,Houston,TX,29.7972,-95.3288,2906700,1983-08-24,30.41804,-94.559643,F
291062,2020-10-08 07:15:42,food_dining,75.62,San Diego,CA,33.0067,-117.069,1241364,1959-08-05,32.338982,-117.164065,M
739486,2020-12-17 05:34:54,gas_transport,72.17,Alexandria,VA,38.832,-77.12,321490,1991-10-04,39.219676,-77.990093,M
5390,2019-01-18 05:00:19,misc_net,24.14,Lowell,OR,43.92100000000001,-122.7806,1420,1965-11-11,44.81558,-122.907382,
207777,2020-04-16 20:00:31,home,18.78,Issaquah,WA,47.4974,-122.0107,50489,1984-02-29,47.462528000000006,-121.287783,
174876,2020-01-17 07:34:42,food_dining,49.13,Saint Louis,MO,38.6171,-90.4504,927396,1960-03-12,38.516499,-91.184825,
484679,2020-08-23 00:39:50,misc_net,3.61,Turner,MT,48.8328,-108.3961,192,1964-01-04,49.339868,-108.073965,M
639082,2020-11-10 09:18:54,gas_transport,64.1,Avoca,IA,41.4768,-95.3509,2036,1971-08-20,41.52367,-95.46026,F
660469,2020-11-22 14:33:11,kids_pets,21.08,Indianapolis,IN,39.9347,-86.1633,910148,1987-09-22,40.017638,-85.623817,M
332411,2020-12-22 18:51:52,food_dining,66.39,Woods Cross,UT,40.8874,-111.9027,13983,1979-08-14,40.582496,-112.716107,F
396008,2020-07-14 18:41:20,entertainment,102.68,Hedrick,IA,41.1826,-92.3097,1583,1999-06-28,40.253792,-91.697834,F
686719,2020-12-02 21:17:01,home,32.3,Pomona,NY,41.1901,-74.0436,9993,1962-10-16,41.539609000000006,-73.94123,F
636710,2020-11-09 13:17:46,shopping_pos,31.02,Roma,TX,26.4215,-99.0025,18128,1990-11-07,25.892675,-99.073747,F
123530,2019-10-13 13:56:15,personal_care,34.78,Thompson,UT,38.9999,-109.615,46,1987-04-23,39.772290000000005,-110.37091,
302889,2020-11-06 05:49:17,gas_transport,70.9,Espanola,NM,35.9866,-106.0654,18408,1972-07-18,36.986164,-106.42704,M
278241,2020-09-07 19:20:12,home,122.68,American Fork,UT,40.3928,-111.7941,42384,1992-12-29,39.851602,-112.447901,F
784105,2020-12-29 05:15:03,misc_net,8.64,Thomas,WV,39.1505,-79.503,836,1981-08-29,39.973891,-79.240206,F
508537,2020-09-01 15:19:58,health_fitness,101.81,Noonan,ND,48.8856,-103.0098,248,1968-05-13,49.170736,-102.368711,F
163240,2019-12-23 15:00:17,food_dining,126.19,Wales,AK,64.7556,-165.6723,145,1939-11-09,64.102289,-166.400562,
378987,2020-07-07 13:48:18,food_dining,112.15,Naples,FL,26.1184,-81.7361,276002,1934-06-23,25.850369,-81.292527,F
587541,2020-10-13 16:57:33,food_dining,17.58,Morrisdale,PA,41.0001,-78.2357,3688,1973-05-27,41.37127,-78.680995,M
153526,2019-12-12 09:16:19,misc_pos,128.55,Sun City,CA,33.7467,-117.1721,54287,1972-09-22,33.683859000000005,-116.28145,
408651,2020-07-20 16:34:57,shopping_pos,5.64,Lawrence,MA,42.6911,-71.1605,76383,1985-04-04,43.306121000000005,-70.99139,M
214510,2020-05-03 12:46:17,entertainment,10.26,Redford,MO,37.3272,-91.0243,241,1974-10-27,38.308812,-90.48306,
300015,2020-10-30 03:09:06,grocery_net,83.5,Vancouver,WA,45.6892,-122.6616,299480,1985-01-02,45.081644,-123.619258,F
762389,2020-12-22 23:38:43,misc_pos,8.84,Warren,MI,42.5164,-82.9832,134056,1980-05-18,41.588083000000005,-83.27201,M
216503,2020-05-08 06:39:10,shopping_pos,2.22,Manley,NE,40.9207,-96.168,206,1967-10-04,39.945579,-95.52862,
65266,2019-06-15 10:01:17,gas_transport,69.55,Santa Monica,CA,34.0287,-118.4924,92043,1961-04-25,33.325947,-119.041859,
334479,2020-12-26 00:59:27,food_dining,86.96,Los Angeles,CA,34.0443,-118.2509,2383912,1959-05-30,33.660388,-119.087602,F
123148,2019-10-12 19:27:48,home,17.55,Mesa,ID,44.6255,-116.4493,129,1965-12-15,43.886768,-116.570429,
720863,2020-12-12 17:04:19,entertainment,232.74,Ford,VA,37.1349,-77.7364,1051,1976-11-21,37.784798,-77.240567,F
234954,2020-06-15 18:31:21,food_dining,2.39,Cascade Locks,OR,45.67100000000001,-121.8686,1288,1936-05-01,45.305014,-120.869538,
457867,2020-08-10 20:26:40,home,77.02,Shelter Island,NY,41.06399999999999,-72.3366,1858,1984-03-03,41.926405,-73.200057,M
594973,2020-10-18 11:33:14,gas_transport,55.54,Cochranton,PA,41.5205,-80.0573,5507,1973-07-28,40.675291,-79.434841,M
160628,2019-12-21 03:57:28,misc_net,67.17,Manville,WY,42.73,-104.7024,241,1980-12-16,42.08363,-105.129243,
43884,2019-04-29 17:33:31,kids_pets,44.88,Williamsburg,MO,38.8874,-91.7689,710,1970-09-27,39.791953,-92.717298,
417421,2020-07-24 15:43:49,health_fitness,5.33,Ridgeland,MS,32.4122,-90.1207,24645,1966-05-29,32.612129,-90.944133,F
384316,2020-07-10 06:57:29,food_dining,88.08,Moores Hill,IN,39.0945,-85.0638,3289,1969-11-22,39.64905,-85.448941,M
642719,2020-11-12 12:58:49,health_fitness,20.38,Belgrade,MT,45.7801,-111.1439,18182,1975-06-29,44.900632,-111.409564,M
398996,2020-07-16 11:54:15,grocery_pos,50.63,Fulton,OH,40.4971,-82.8342,267,2005-01-29,41.329305,-83.758284,M
232734,2020-06-11 11:12:16,food_dining,100.62,Corona,CA,33.8419,-117.6043,233717,1966-05-22,34.141549,-118.474828,
447214,2020-08-06 04:44:30,misc_net,26.97,Tupper Lake,NY,44.232,-74.4905,6120,1976-10-09,44.938394,-74.700878,F
662044,2020-11-23 06:25:59,gas_transport,40.1,Clay Center,OH,41.5686,-83.3632,269,1965-09-15,40.591971,-84.105976,F
9609,2019-01-31 17:02:42,shopping_pos,3.68,Norwalk,CA,33.9056,-118.0818,105549,1973-09-22,33.676907,-118.757401,
429172,2020-07-28 23:38:33,misc_pos,10.0,Scotia,SC,32.6786,-81.2455,302,1973-05-04,32.763721999999994,-81.815347,F
166085,2019-12-27 20:14:09,shopping_net,9.19,Kirtland Afb,NM,35.0203,-106.5503,310,1978-09-30,34.488098,-107.469564,
74720,2019-07-03 13:42:17,personal_care,112.9,Ashford,WA,46.7531,-121.9898,759,1956-09-14,45.839174,-121.13898,
645111,2020-11-14 01:41:55,food_dining,62.49,Harborcreek,PA,42.1767,-79.9416,2518,1946-02-02,42.966466,-79.754065,M
487969,2020-08-24 05:25:11,gas_transport,88.87,Cleveland,TX,30.33,-95.0202,34153,1995-09-11,31.113218,-95.520511,F
223096,2020-05-24 08:44:34,grocery_pos,231.32,Sun City,CA,33.7467,-117.1721,54287,1972-09-22,34.1884,-117.533193,
94915,2019-08-11 15:32:02,food_dining,146.92,Azusa,CA,34.1248,-117.9031,59705,1983-06-23,34.873202,-117.118361,
33850,2019-04-06 05:52:02,shopping_net,81.75,Meadville,MO,39.7795,-93.3014,964,1974-12-23,39.143334,-92.697181,
721295,2020-12-12 19:55:57,home,12.66,Detroit,MI,42.3669,-82.9938,673342,1983-09-02,42.302523,-83.892387,M
52041,2019-05-19 18:13:55,shopping_pos,13.34,Sun City,CA,33.7467,-117.1721,54287,1972-09-22,34.612714000000004,-117.893496,
528926,2020-09-13 02:26:31,gas_transport,92.03,Altair,TX,29.6047,-96.5249,106,1983-07-24,29.457359000000004,-95.610668,F
244107,2020-07-03 15:34:52,home,22.2,Redford,MO,37.3272,-91.0243,241,1974-10-27,38.325412,-91.585106,F
203647,2020-04-06 17:14:46,entertainment,19.18,Carlotta,CA,40.507,-123.9743,1139,1951-01-15,41.139275,-123.205202,
245141,2020-07-05 17:43:40,entertainment,80.99,Mound City,MO,40.1362,-95.2138,1631,1953-01-20,40.871715,-96.134007,F
653349,2020-11-17 20:29:29,entertainment,80.36,Cokeburg,PA,40.1008,-80.0652,632,1989-04-08,40.005179,-80.023212,M
766836,2020-12-24 18:36:04,kids_pets,8.04,Whaleyville,MD,38.4121,-75.2811,718,1985-03-19,37.940402,-74.929975,F
114741,2019-09-22 08:42:06,misc_net,1.43,Matthews,MO,36.7154,-89.6287,1019,1979-01-26,36.586317,-88.775421,
97626,2019-08-17 02:46:27,gas_transport,70.12,Portland,OR,45.5303,-122.7033,841711,1963-04-04,45.344162,-123.176796,
4828,2019-01-15 21:26:26,kids_pets,18.55,Hatch,UT,37.7175,-112.4777,258,1961-11-24,38.474531,-113.036581,
227056,2020-05-31 21:19:12,food_dining,26.21,Altonah,UT,40.3207,-110.436,302,1990-01-17,40.333054,-109.810536,
242711,2020-06-30 11:54:41,shopping_pos,6.77,Sacramento,CA,38.6865,-121.3494,757530,1966-09-19,39.055922,-121.56508,M
368314,2020-07-03 13:32:47,kids_pets,7.67,Wetmore,MI,46.3535,-86.6345,765,1972-06-12,46.613067,-86.887496,F
698651,2020-12-06 16:57:52,kids_pets,62.46,Methuen,MA,42.728,-71.181,47249,1980-11-22,42.675804,-70.718855,M
296928,2020-10-22 13:08:37,shopping_pos,6.91,Hooper,NE,41.6414,-96.5232,1745,1973-12-26,42.293951,-97.381542,F
298192,2020-10-25 21:42:09,health_fitness,10.68,Mendon,UT,41.71,-111.9817,2078,1963-06-13,41.081374,-111.712059,F
707939,2020-12-08 13:38:28,home,17.78,Bradley,SC,34.0326,-82.2027,1523,1984-06-03,34.366214,-82.997912,F
660505,2020-11-22 14:52:29,shopping_pos,2.03,Cedar,MI,44.8605,-85.8138,3096,1975-10-11,44.937883,-85.313064,M
334991,2020-12-26 18:45:50,kids_pets,40.25,Albuquerque,NM,35.0561,-106.5506,641349,1967-01-24,34.694125,-106.947996,F
136897,2019-11-14 22:13:05,travel,4.83,Lake Oswego,OR,45.4093,-122.6847,42817,1982-05-28,45.163252,-122.46508500000002,
314498,2020-12-01 14:11:51,shopping_pos,21.57,Sacramento,CA,38.5662,-121.3286,757530,1979-04-30,37.791026,-121.861719,M
198081,2020-03-23 23:01:11,kids_pets,5.94,Blairsden-Graeagle,CA,39.8127,-120.6405,1725,1967-05-27,40.759413,-119.79764,
411175,2020-07-21 11:51:15,gas_transport,52.74,Marion,CT,41.7918,-72.7188,370,1962-02-13,42.489149,-73.67453499999999,M
307471,2020-11-16 22:41:35,food_dining,7.3,Conway,WA,48.34,-122.3456,85,1984-09-01,47.844157,-121.546816,F
397669,2020-07-15 14:37:27,kids_pets,135.51,De Soto,KS,38.9462,-94.9714,5760,1978-10-01,38.910472,-95.579649,F
94847,2019-08-11 13:36:23,health_fitness,15.59,Orient,WA,48.8878,-118.2105,149,1978-06-21,48.672157,-117.820138,
398581,2020-07-16 04:37:41,gas_transport,76.02,Surrency,GA,31.6489,-82.1982,1324,1926-07-12,32.577255,-81.20588599999999,F
179646,2020-02-01 12:02:06,home,55.98,Broomfield,CO,39.8854,-105.1139,92337,1967-10-18,40.069867,-104.888921,
37629,2019-04-14 20:45:16,shopping_net,9.97,Riverton,WY,43.0351,-108.2024,19408,1993-09-11,43.584524,-109.185736,
603537,2020-10-22 15:48:29,misc_pos,5.38,Jones,AL,32.5104,-86.8138,1089,1971-11-02,33.478275,-85.942326,F
60846,2019-06-06 18:20:34,travel,2.04,San Jose,CA,37.3304,-121.7913,973849,1955-06-12,37.357715,-120.856924,
153941,2019-12-12 22:18:36,kids_pets,36.15,Browning,MO,40.029,-93.1607,602,1954-07-14,39.183246,-93.893367,
414182,2020-07-22 18:46:35,health_fitness,3.23,Reno,NV,39.5483,-119.7957,276896,1997-03-12,39.111081,-119.192231,M
120965,2019-10-06 23:24:57,kids_pets,108.49,Rocky Mount,MO,38.2911,-92.7059,1847,1988-10-26,37.675145,-91.798894,
60135,2019-06-05 00:04:07,misc_net,52.02,Powell Butte,OR,44.2415,-121.0113,2016,1953-12-25,44.314391,-120.274315,
298210,2020-10-25 22:29:45,health_fitness,218.48,Daly City,CA,37.6787,-122.478,107941,1991-10-04,38.154164,-121.897873,F
766320,2020-12-24 14:49:34,kids_pets,56.13,Brunson,SC,32.9413,-81.1807,1725,1974-12-05,32.831328000000006,-80.46814599999999,F
77592,2019-07-08 17:50:24,home,43.92,Altonah,UT,40.3207,-110.436,302,1990-01-17,39.966763,-110.142732,
147070,2019-12-04 04:56:11,shopping_net,110.43,Helm,CA,36.4992,-120.0936,123,1973-02-07,35.589326,-119.36986,
569305,2020-10-04 15:46:44,personal_care,65.74,Marion,CT,41.7918,-72.7188,370,1962-02-13,41.767108,-72.026014,M
623801,2020-11-02 14:24:38,personal_care,13.93,North Washington,PA,41.0472,-79.8089,139,1954-05-25,40.836015,-79.32763800000001,F
397658,2020-07-15 14:26:23,entertainment,97.18,Hudson,KS,38.1485,-98.6408,215,1968-11-22,38.536302,-98.822718,F
403512,2020-07-18 21:15:10,travel,425.86,West Hartford,VT,43.7185,-72.4439,140,1989-10-28,44.51772,-71.75960699999999,M
146036,2019-12-02 17:34:45,shopping_net,10.16,Rock Springs,WY,41.606,-109.23,27971,1984-08-01,42.370163,-109.695853,
555179,2020-09-27 03:10:47,grocery_pos,129.92,Gainesville,TX,33.6547,-97.1583,26120,1954-01-06,34.165392,-97.970498,M
752022,2020-12-20 22:36:16,home,33.29,Hedrick,IA,41.1826,-92.3097,1583,1999-06-28,40.651016,-92.681849,F
9746,2019-02-01 06:07:12,misc_net,12.1,Fullerton,NE,41.36600000000001,-98.0054,1749,1973-05-07,41.9077,-97.756099,
185118,2020-02-18 15:10:29,personal_care,106.0,Hatch,UT,37.7175,-112.4777,258,1961-11-24,38.552123,-113.12296200000002,
369215,2020-07-03 23:11:01,health_fitness,107.48,Spring Church,PA,40.6153,-79.4545,972,1997-10-23,41.196951,-79.096613,M
223702,2020-05-25 08:09:11,grocery_net,44.74,Centerview,MO,38.7897,-93.8702,2368,1989-07-17,38.033264,-93.626161,
162328,2019-12-22 18:37:21,home,28.72,Newhall,CA,34.3795,-118.523,34882,1971-04-25,33.859139,-117.992717,
737456,2020-12-16 11:09:54,gas_transport,72.5,Bessemer,AL,33.3224,-86.9657,71463,1989-02-08,32.473465999999995,-87.513233,M
442469,2020-08-04 01:23:07,gas_transport,66.5,Muskegon,MI,43.2326,-86.2492,128715,1995-05-25,44.116441,-87.030434,M
498085,2020-08-28 15:52:41,home,81.86,Paint Rock,AL,34.7031,-86.3068,653,1966-06-19,34.008256,-87.06219499999999,M
677902,2020-11-30 17:45:52,health_fitness,32.96,Kirby,OH,40.813,-83.4196,118,1957-11-12,40.34397,-83.68933100000001,F
12681,2019-02-10 18:00:10,misc_pos,1.93,Redford,MO,37.3272,-91.0243,241,1974-10-27,37.211413,-90.969307,
663320,2020-11-23 17:51:51,shopping_net,85.24,De Soto,KS,38.9462,-94.9714,5760,1978-10-01,39.843267,-95.463306,F
69080,2019-06-22 17:01:51,home,80.64,San Diego,CA,33.0067,-117.069,1241364,1960-03-01,33.014238,-117.86354,
320997,2020-12-09 03:11:50,grocery_pos,64.56,San Diego,CA,32.7185,-117.1593,1241364,1987-11-30,32.979258,-116.71944,M
